sample_name	1_oxy2_Ko	2_empty	3_npsA_Ko	4_thdA_Ko	5_npsB_Ko	6_aroX_Ko	7_dhbX_Ko	8_icmX_Ko	9_adsX_Ko	10_hmoX_Ko	11_msfX_Ko	12_uvrX_Ko	13_oxy6_Kg	14_orfABC	15_npsA_Kg	16_thdA_Kg	17_npsB_Kg	18_aroX_Kg	19_dhbX_Kg	20_icmX_Kg	21_adsX_Kg	22_hmoX_Kg	23_msfX_Kg	24_uvrX_Kg	25_oxy1_Km	26_oxy5_Km	27_LeupAB	28_npsA_Km	29_thdA_Km	30_npsB_Km	31_aroX_Km	32_dhbX_Km	33_icmX_Km	34_adsX_Km	35_hmoX_Km	36_msfX_Km	37_uvrX_Km	38_oxy4_Kpas	39_orfA_truncated	40_npsA_Kpa	41_thdA_Kpa	42_npsB_Kpa	43_aroX_Kpa	44_dhbX_Kpa	45_icmX_Kpa	46_adsX_Kpa	47_hmoX_Kpa	48_msfX_Kpa	49_uvrX_Kpa	50_oxy8_Khaux	51_oxy3_Sp
GCF_902158655.1_SB6414_genomic.fasta	86.191	94.898	93.491	92.208	94.19	94.359	95.038	96.051	94.974	95.695	92.457	93.103	95.762	95.066	94.74	93.939	95.471	96.41	93.939	95.103	96.615	96.766	95.134	95.579	94.61	95.972		97.83	98.268	98.261	99.231	99.109	98.736	99.128	99.604	98.054	98.32	99.658	98.792	99.671	100.0	99.863	99.829	99.746	100.0	99.591	99.868	100.0	99.912	95.205	85.108
GCF_902158665.1_SB6416_genomic.fasta	86.306	94.898	93.491	92.208	94.145	94.53	94.784	96.209	94.974	95.563	92.701	93.148	95.876	94.737	94.74	93.939	95.425	96.581	93.939	95.261	96.667	96.7	95.134	95.756	94.725	96.087		97.83	98.268	98.238	99.402	98.855	98.894	99.128	99.472	98.378	98.364	99.772	98.309	99.671	100.0	99.771	100.0	99.491	99.842	99.387	99.604	99.513	99.867	95.32	85.203
GCF_902158685.1_SB6424_genomic.fasta	86.306	94.898	93.491	92.208	94.19	94.53	94.784	96.209	95.077	95.762	92.376	93.192	95.876	95.724	94.74	93.939	95.471	96.581	93.939	95.261	96.718	96.832	94.972	95.756	94.725	96.087		97.83	98.268	98.261	99.402	98.855	98.894	99.231	99.802	97.972	98.408	99.772	99.758	99.671	100.0	99.817	100.0	99.491	99.842	99.54	99.802	99.757	99.823	95.32	85.203
GCF_902158695.1_SB6417_genomic.fasta	86.191	94.898	93.425	92.208	94.099	94.53	94.911	96.209	94.974	98.039	92.701	93.236	95.762	94.408	94.675	93.939	95.38	96.581	93.939	95.261	96.615	96.832	95.134	95.756	94.61	95.972		97.765	98.268	98.193	99.402	98.982	98.894	99.128	99.67	98.378	98.364	99.658	98.309	99.606	100.0	99.771	100.0	99.618	99.842	99.438	99.934	99.513	99.779	95.205	85.108
GCF_902158705.1_SB6423_genomic.fasta	86.191	94.898	93.425	92.208	94.145	94.444	95.038	96.051	95.077	95.629	92.701	93.192	95.762	95.395	94.675	93.939	95.38	96.496	93.939	95.103	96.615	96.832	95.215	95.623	94.61	95.972		97.765	98.268	98.216	99.316	99.109	98.736	99.231	99.67	98.297	98.364	99.658	100.0	99.606	100.0	99.863	99.915	99.746	99.368	99.693	99.802	99.757	99.867	95.205	85.108
GCF_902158715.1_SB6413_genomic.fasta	86.306	94.898	93.754	92.208	94.213	94.53	94.784	96.209	94.923	95.629	92.539	93.236	95.876	94.408	95.003	93.939	95.448	96.581	93.939	95.261	96.564	96.7	95.053	95.756	94.725	96.087		97.962	98.268	98.284	99.402	98.855	98.894	99.179	99.538	98.135	98.408	99.772	98.309	99.408	100.0	99.886	100.0	99.491	99.842	99.489	99.802	99.757	99.735	95.32	85.203
GCF_902158725.1_SB6412_genomic.fasta	86.191	93.878	93.491	92.208	94.19	94.53	94.784	96.209	94.923	95.629	92.539	93.236	95.762	94.408	94.74	93.939	95.403	96.581	93.939	95.261	96.564	96.7	95.053	95.756	94.61	95.972		97.83	98.268	98.238	99.402	98.855	98.894	99.179	99.538	98.135	98.408	99.658	98.309	99.671	100.0	99.886	100.0	99.491	99.842	99.489	99.802	99.757	99.735	95.205	85.108
GCF_902158835.1_25426_7_11_genomic.fasta	99.656				100.0					100.0	99.351	99.16	86.881				96.407					98.246	92.62	94.518	86.986	87.285				94.611					96.491	92.539	93.324	86.416				94.611					94.737	92.214	93.413	86.353	84.449
GCF_902158845.1_25426_7_19_genomic.fasta	86.872	98.98								100.0			97.018												99.543	97.374	99.352											94.977												97.362	85.311
GCF_902158915.1_25426_7_15_genomic.fasta	86.872	98.98								98.0			97.248												99.315	97.146	99.19											95.205												97.592	85.405
GCF_902159075.1_25426_7_27_genomic.fasta	87.285	98.98	93.754	92.76	94.145	94.786	94.911	95.893	94.923	98.0	92.782	93.103	97.468		95.069	94.667	95.494	96.667	94.667	94.945	96.667	96.832	94.891	95.491	99.087	97.824	99.109	99.803	100.0	99.703	99.231	99.746	99.842	99.436	99.076	99.676	99.691	95.189		97.83	98.268	98.376	98.803	98.601	98.578	98.671	99.076	98.054	98.276	97.133	85.35
GCF_902159485.1_25426_7_80_genomic.fasta	86.583	78.947	95.201	95.671	95.286	95.214	95.674	96.367	95.128	98.039	92.62	94.253	99.658	99.407	99.934	99.567	99.565	100.0	99.567	100.0	99.487	99.67	100.0	99.646	97.133	95.872		95.003	94.222	95.517	96.752	97.71	95.103	96.718	96.964	94.891	95.623	95.528	94.915	94.74	93.506	95.563	96.581	97.583	95.103	96.421	96.7	95.134	95.712	99.543	84.972
GCF_902159515.1_25426_7_77_genomic.fasta	86.872	98.98								100.0			97.018												99.543	97.374	99.352											94.977												97.362	85.311
GCF_902159535.1_25426_7_89_genomic.fasta	87.056	94.898											96.087												97.032	99.656	92.227											95.895												95.757	84.688
GCF_902159585.1_25426_7_84_genomic.fasta	86.468	95.918	95.003	96.104	95.08	95.214	95.293	96.682	95.179	100.0	92.863	94.341	99.315	99.764	99.343	100.0	99.542	99.658	100.0	99.684	99.538	99.67	99.594	99.646	96.789	95.528		94.938	94.667	95.288	96.752	97.328	95.419	96.769	96.898	95.296	95.623	95.183	94.915	94.806	93.939	95.334	96.581	97.201	95.419	96.421	96.634	95.539	95.712	99.201	84.688
GCF_902159595.1_25426_7_91_genomic.fasta	86.583	78.947	95.201	95.671	95.286	95.214	95.674	96.367	95.128	100.0	92.62	94.253	99.658	99.407	99.934	99.567	99.565	100.0	99.567	100.0	99.487	99.67	100.0	99.646	97.133	95.872		95.003	94.222	95.517	96.752	97.71	95.103	96.718	96.964	94.891	95.623	95.528	94.915	94.74	93.506	95.563	96.581	97.583	95.103	96.421	96.7	95.134	95.712	99.543	84.972
GCF_902159605.1_25426_7_82_genomic.fasta	99.656				100.0					100.0	99.351	99.16	86.881				96.407					98.246	92.62	94.518	86.986	87.285				94.611					96.491	92.539	93.324	86.416				94.611					94.737	92.214	93.413	86.353	84.449
GCF_902159625.1_25426_7_83_genomic.fasta	86.353	95.918	95.003	96.104	95.057	95.214	95.293	96.682	95.179	98.039	92.944	94.385	99.201	99.209	99.343	100.0	99.565	99.658	100.0	99.684	99.538	99.67	99.513	99.691	96.904	95.642		94.938	94.667	95.311	96.752	97.328	95.419	96.769	96.898	95.215	95.668	95.298	94.915	94.806	93.939	95.357	96.581	97.201	95.419	96.421	96.634	95.458	95.756	99.087	84.688
GCF_902159665.1_25426_7_100_genomic.fasta	86.881	95.96	95.003	96.104	95.195	95.299	95.674	96.524	95.231	95.894	92.457	94.43	100.0	99.725	99.343	100.0	99.474	99.744	100.0	99.842	99.692	99.736	99.676	99.514	96.789	96.203		94.806	94.667	95.357	96.838	97.71	95.261	96.821	96.964	94.891	95.579	95.857	94.915	94.675	93.939	95.448	96.667	97.583	95.261	96.524	96.7	95.134	95.668	99.201	85.009
GCF_902159715.1_25426_7_95_genomic.fasta	86.881	95.918	95.135	96.104	95.24	95.128	95.674	96.682	95.077	100.0	92.62	94.297	100.0	99.647	99.343	100.0	99.725	99.402	100.0	99.684	99.333	99.67	99.838	99.735	96.789	96.203		95.069	94.667	95.425	96.667	97.71	95.419	96.564	96.898	95.053	95.756	95.857	94.915	94.938	93.939	95.494	96.496	97.583	95.419	96.217	96.634	95.296	95.844	99.201	85.009
GCF_902159745.1_25426_7_106_genomic.fasta	86.598	94.898								98.039			95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_902159765.1_25426_7_105_genomic.fasta	86.598	94.898								98.148			95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_902159775.1_25426_7_111_genomic.fasta	86.986	98.98								100.0			97.133												99.658	97.489	99.514											95.091												97.477	85.405
GCF_902159785.1_25426_7_115_genomic.fasta	99.885	100.0	99.869	100.0	99.886	99.829	100.0	100.0	99.949	99.934	98.946	98.983	86.766		95.135	96.104	95.172	95.214	96.104	96.367	95.282	95.966	92.62	94.518	86.872	87.171		93.623	92.76	93.962	94.872	95.165	96.051	95.026	95.767	92.701	93.413	86.301		93.36	92.208	94.167	94.53	94.784	96.051	95.041	95.635	92.457	93.501	86.239	84.26
GCF_902159795.1_25426_7_107_genomic.fasta	87.285	98.98	93.754	92.76	94.145	94.786	94.911	95.893	94.923	100.0	92.782	93.103	97.468		95.069	94.667	95.494	96.667	94.667	94.945	96.667	96.832	94.891	95.491	99.087	97.824	99.109	99.803	100.0	99.703	99.231	99.746	99.842	99.436	99.076	99.676	99.691	95.189		97.83	98.268	98.376	98.803	98.601	98.578	98.671	99.076	98.054	98.276	97.133	85.35
GCF_902159805.1_25426_7_104_genomic.fasta	86.598	94.898								98.148			95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_902159815.1_25426_7_109_genomic.fasta	86.986	98.98								100.0			97.133												99.658	97.489	99.514											95.091												97.477	85.405
GCF_902159865.1_25426_7_125_genomic.fasta	86.986	98.98								98.039			96.789												100.0	97.146	99.352											94.749												97.133	85.311
GCF_902159905.1_25426_7_124_genomic.fasta	86.986	98.98								100.0			96.789												100.0	97.146	99.352											94.749												97.133	85.311
GCF_902160175.1_25426_7_158_genomic.fasta	86.881	95.918	95.266	96.104	95.08	94.786	95.547	96.524	95.128	100.0	92.62	94.297	100.0	99.882	99.474	100.0	99.405	99.573	100.0	99.526	99.487	99.736	100.0	99.602	96.789	96.203		95.069	94.667	95.311	96.325	97.328	95.261	96.718	96.832	94.891	95.668	95.857	94.915	94.938	93.939	95.357	96.154	97.201	95.261	96.37	96.568	95.134	95.756	99.201	85.009
GCF_902160195.1_25426_7_156_genomic.fasta	86.881	95.918	95.266	96.104	95.08	94.786	95.547	96.524	95.128	98.039	92.62	94.297	100.0	99.882	99.474	100.0	99.405	99.573	100.0	99.526	99.487	99.736	100.0	99.602	96.789	96.203		95.069	94.667	95.311	96.325	97.328	95.261	96.718	96.832	94.891	95.668	95.857	94.915	94.938	93.939	95.357	96.154	97.201	95.261	96.37	96.568	95.134	95.756	99.201	85.009
GCF_902160215.1_25426_7_154_genomic.fasta	86.583	95.918	95.003	96.537	95.195	94.872	95.674	96.524	95.179	100.0	92.457	94.341	99.658	99.568	99.343	99.567	99.474	99.658	99.567	99.842	99.59	99.604	99.838	99.558	97.133	95.872		94.938	94.667	95.357	96.41	97.71	95.261	96.718	97.03	94.728	95.712	95.528	94.915	94.806	93.939	95.448	96.239	97.583	95.261	96.421	96.766	95.134	95.8	99.543	84.972
GCF_902160225.1_25426_7_157_genomic.fasta	86.881	95.918	95.266	96.104	95.08	94.786	95.547	96.524	95.128	98.039	92.62	94.297	100.0	99.882	99.474	100.0	99.405	99.573	100.0	99.526	99.487	99.736	100.0	99.602	96.789	96.203		95.069	94.667	95.311	96.325	97.328	95.261	96.718	96.832	94.891	95.668	95.857	94.915	94.938	93.939	95.357	96.154	97.201	95.261	96.37	96.568	95.134	95.756	99.201	85.009
GCF_902160245.1_25426_7_159_genomic.fasta	86.881	95.918	95.266	96.104	95.08	94.786	95.547	96.524	95.128	100.0	92.62	94.297	100.0	99.882	99.474	100.0	99.405	99.573	100.0	99.526	99.487	99.736	100.0	99.602	96.789	96.203		95.069	94.667	95.311	96.325	97.328	95.261	96.718	96.832	94.891	95.668	95.857	94.915	94.938	93.939	95.357	96.154	97.201	95.261	96.37	96.568	95.134	95.756	99.201	85.009
GCF_902160265.1_25426_7_165_genomic.fasta	86.766	95.918	95.135	96.104	95.217	95.299	95.674	96.682	95.077	96.296	92.457	94.43	99.885	99.921	99.737	100.0	99.451	99.744	100.0	99.684	99.436	99.67	99.757	99.646	96.674	96.087		94.938	94.667	95.448	96.838	97.71	95.419	96.667	96.898	94.647	95.8	95.742	94.673	94.806	93.939	95.494	96.667	97.583	95.419	96.319	96.634	95.053	95.889	99.087	84.915
GCF_902160275.1_25426_7_167_genomic.fasta	86.766	95.918	95.135	96.104	95.217	95.299	95.674	96.682	95.077	96.296	92.457	94.43	99.885	99.921	99.737	100.0	99.451	99.744	100.0	99.684	99.436	99.67	99.757	99.646	96.674	96.087		94.938	94.667	95.448	96.838	97.71	95.419	96.667	96.898	94.647	95.8	95.742	94.673	94.806	93.939	95.494	96.667	97.583	95.419	96.319	96.634	95.053	95.889	99.087	84.915
GCF_902160315.1_25426_7_161_genomic.fasta	86.583	95.918	95.003	96.537	95.195	94.872	95.674	96.524	95.179	100.0	92.457	94.341	99.658	99.568	99.343	99.567	99.474	99.658	99.567	99.842	99.59	99.604	99.838	99.558	97.133	95.872		94.938	94.667	95.357	96.41	97.71	95.261	96.718	97.03	94.728	95.712	95.528	94.915	94.806	93.939	95.448	96.239	97.583	95.261	96.421	96.766	95.134	95.8	99.543	84.972
GCF_902160335.1_25426_7_171_genomic.fasta	86.766	95.918	95.135	96.104	95.217	95.299	95.674	96.682	95.077	96.296	92.457	94.43	99.885	99.921	99.737	100.0	99.451	99.744	100.0	99.684	99.436	99.67	99.757	99.646	96.674	96.087		94.938	94.667	95.448	96.838	97.71	95.419	96.667	96.898	94.647	95.8	95.742	94.673	94.806	93.939	95.494	96.667	97.583	95.419	96.319	96.634	95.053	95.889	99.087	84.915
GCF_902160345.1_25426_7_176_genomic.fasta	86.583	95.918	95.135	96.104	95.217	95.128	95.674	96.84	95.231	95.695	92.62	94.297	99.658	99.921	99.869	100.0	99.817	99.915	100.0	99.526	99.538	99.67	99.838	99.646	97.133	95.872		94.938	94.667	95.425	96.667	97.71	95.577	96.769	96.766	95.053	95.668	95.528	94.673	94.806	93.939	95.517	96.496	97.583	95.577	96.421	96.502	95.296	95.756	99.543	84.972
GCF_902160355.1_25426_7_172_genomic.fasta	86.766	95.918	95.135	96.104	95.217	95.299	95.674	96.682	95.077	100.0	92.457	94.43	99.885	99.921	99.737	100.0	99.451	99.744	100.0	99.684	99.436	99.67	99.757	99.646	96.674	96.087		94.938	94.667	95.448	96.838	97.71	95.419	96.667	96.898	94.647	95.8	95.742	94.673	94.806	93.939	95.494	96.667	97.583	95.419	96.319	96.634	95.053	95.889	99.087	84.915
GCF_902160365.1_25426_7_173_genomic.fasta	86.766	95.918	95.135	96.104	95.217	95.299	95.674	96.682	95.077	96.296	92.457	94.43	99.885	99.921	99.737	100.0	99.451	99.744	100.0	99.684	99.436	99.67	99.757	99.646	96.674	96.087		94.938	94.667	95.448	96.838	97.71	95.419	96.667	96.898	94.647	95.8	95.742	94.673	94.806	93.939	95.494	96.667	97.583	95.419	96.319	96.634	95.053	95.889	99.087	84.915
GCF_902160515.1_25426_7_183_genomic.fasta	86.468	95.918	95.201	95.671	96.857	95.214	95.674	96.209	95.179	98.039	92.863	94.002	99.315	99.764	99.934	99.567	99.839	100.0	99.567	99.842	99.538	99.736	99.594	99.447	96.789	95.528		95.003	94.667	94.525	96.752	97.71	94.945	96.769	97.03	95.296	95.738	95.183	94.915	94.74	93.506	94.847	96.581	97.583	94.945	96.472	96.766	95.539	95.975	99.201	84.688
GCF_902160585.1_25426_7_195_genomic.fasta	86.583	95.918	95.201	96.104	95.286	95.214	95.674	96.209	95.128	100.0	92.62	94.209	99.658	99.407	99.934	100.0	99.565	100.0	100.0	99.842	99.487	99.67	100.0	99.602	97.133	95.872		95.003	94.667	95.517	96.752	97.71	94.945	96.718	96.964	94.891	95.579	95.528	94.915	94.74	93.939	95.563	96.581	97.583	94.945	96.421	96.7	95.134	95.668	99.543	84.972
GCF_902160605.1_25426_7_196_genomic.fasta	86.583	95.918	95.201	96.104	95.286	95.214	95.674	96.209	95.128	100.0	92.62	94.209	99.658	99.407	99.934	100.0	99.565	100.0	100.0	99.842	99.487	99.67	100.0	99.602	97.133	95.872		95.003	94.667	95.517	96.752	97.71	94.945	96.718	96.964	94.891	95.579	95.528	94.915	94.74	93.939	95.563	96.581	97.583	94.945	96.421	96.7	95.134	95.668	99.543	84.972
GCF_902160675.1_25426_7_211_genomic.fasta	86.353	95.918	95.201	96.537	95.24	95.385	95.674	96.524	95.282	95.894	92.701	94.297	99.429	99.843	99.014	99.567	99.725	99.829	99.567	99.526	99.385	99.736	99.919	99.691	96.904	95.642		94.74	94.667	95.448	96.923	97.71	95.261	96.821	96.964	94.809	95.668	95.298	94.915	94.609	93.939	95.517	96.752	97.583	95.261	96.472	96.7	95.053	95.756	99.315	84.783
GCF_902160685.1_25426_7_209_genomic.fasta	86.872	98.98								100.0			97.018												99.543	97.374	99.352											94.977												97.362	85.311
GCF_902160725.1_25426_7_203_genomic.fasta	87.056	94.898											96.087												97.032	99.656	92.227											95.895												95.757	84.688
GCF_902160755.1_25426_7_205_genomic.fasta	86.583	95.918	95.003	96.104	95.057	95.214	95.293	96.682	95.128	98.0	92.782	94.385	99.543	99.764	99.343	100.0	99.565	99.658	100.0	99.684	99.487	99.67	99.513	99.691	97.018	95.757		94.938	94.667	95.311	96.752	97.328	95.419	96.718	96.898	95.215	95.668	95.413	94.915	94.806	93.939	95.357	96.581	97.201	95.419	96.37	96.634	95.458	95.756	99.429	84.877
GCF_902160765.1_25426_7_217_genomic.fasta	99.542	100.0	99.408	99.134	99.542	99.573	99.618	99.052	98.462	100.0	99.351	99.514	86.421		95.266	96.97	95.263	95.641	96.97	95.419	94.872	96.362	92.782	94.43	86.644	86.827		93.82	93.665	94.122	95.299	95.293	95.103	94.564	96.164	92.701	93.148	85.959		93.557	93.074	94.282	94.957	94.911	95.103	94.683	96.032	92.376	93.236	86.009	84.196
GCF_902160775.1_25426_7_216_genomic.fasta	86.881	95.918	95.135	96.104	94.631	95.128	95.674	96.682	95.077	100.0	92.62	94.297	100.0	99.607	99.343	100.0	99.758	99.402	100.0	99.684	99.333	99.67	99.838	99.735	96.789	96.203		95.069	94.667	95.884	96.667	97.71	95.419	96.564	96.898	95.053	95.756	95.857	94.915	94.938	93.939	95.924	96.496	97.583	95.419	96.217	96.634	95.296	95.844	99.201	85.009
GCF_902160845.1_25426_7_218_genomic.fasta	86.881	95.918	95.135	96.104	94.631	95.128	95.674	96.682	95.077	100.0	92.62	94.297	100.0	99.607	99.343	100.0	99.758	99.402	100.0	99.684	99.333	99.67	99.838	99.735	96.789	96.203		95.069	94.667	95.884	96.667	97.71	95.419	96.564	96.898	95.053	95.756	95.857	94.915	94.938	93.939	95.924	96.496	97.583	95.419	96.217	96.634	95.296	95.844	99.201	85.009
GCF_902160885.1_25426_7_226_genomic.fasta	99.542	98.276			99.405					100.0	99.432	99.337	86.421				95.808					98.246	92.62	94.253	86.644	86.827				94.012					96.491	92.701	93.059	85.959				94.012					94.737	92.376	93.148	86.009	84.196
GCF_902160925.1_25426_7_228_genomic.fasta	99.542	98.276			99.405					100.0	99.432	99.337	86.421				95.808					98.246	92.62	94.253	86.644	86.827				94.012					96.491	92.701	93.059	85.959				94.012					94.737	92.376	93.148	86.009	84.196
GCF_902161015.1_25426_7_257_genomic.fasta	86.468	95.918	95.003	96.104	95.08	95.214	95.293	96.682	95.179	100.0	92.863	94.341	99.315	99.764	99.343	100.0	99.542	99.658	100.0	99.684	99.538	99.67	99.594	99.646	96.789	95.528		94.938	94.667	95.288	96.752	97.328	95.419	96.769	96.898	95.296	95.623	95.183	94.915	94.806	93.939	95.334	96.581	97.201	95.419	96.421	96.634	95.539	95.712	99.201	84.688
GCF_902161025.1_25426_7_255_genomic.fasta	86.468	95.918	95.003	96.104	95.08	95.214	95.293	96.682	95.179	100.0	92.863	94.341	99.315	99.764	99.343	100.0	99.542	99.658	100.0	99.684	99.538	99.67	99.594	99.646	96.789	95.528		94.938	94.667	95.288	96.752	97.328	95.419	96.769	96.898	95.296	95.623	95.183	94.915	94.806	93.939	95.334	96.581	97.201	95.419	96.421	96.634	95.539	95.712	99.201	84.688
GCF_902161065.1_25426_7_242_genomic.fasta	86.766	100.0	94.872	96.104	95.813	94.541	95.547	96.84	95.077	100.0	92.701	94.385	99.885		99.08	100.0	99.71	99.504	100.0	99.526	99.385	99.736	99.513	99.602	96.674	96.087		94.806	94.667	95.193	96.278	97.583	95.577	96.615	96.964	94.891	95.844	95.742		94.675	93.939	95.524	96.03	97.455	95.577	96.268	96.7	95.134	95.933	99.087	84.915
GCF_902161135.1_25426_7_256_genomic.fasta	86.468	95.918	95.003	96.104	95.067	95.214	95.293	96.682	95.179	100.0	92.863	94.341	99.315	99.764	99.343	100.0	99.523	99.658	100.0	99.684	99.538	99.67	99.594	99.646	96.789	95.528		94.938	94.667	95.259	96.752	97.328	95.419	96.769	96.898	95.296	95.623	95.183	94.915	94.806	93.939	95.307	96.581	97.201	95.419	96.421	96.634	95.539	95.712	99.201	84.688
GCF_902161195.1_25426_7_243_genomic.fasta	86.766	100.0	94.872	96.104	95.813	94.541	95.547	96.84	95.077	100.0	92.701	94.385	99.885		99.08	100.0	99.71	99.504	100.0	99.526	99.385	99.736	99.513	99.602	96.674	96.087		94.806	94.667	95.193	96.278	97.583	95.577	96.615	96.964	94.891	95.844	95.742		94.675	93.939	95.524	96.03	97.455	95.577	96.268	96.7	95.134	95.933	99.087	84.915
GCF_902161205.1_25426_7_241_genomic.fasta	86.766	100.0	94.872	96.104	95.813	94.541	95.547	96.84	95.077	100.0	92.701	94.385	99.885		99.08	100.0	99.71	99.504	100.0	99.526	99.385	99.736	99.513	99.602	96.674	96.087		94.806	94.667	95.193	96.278	97.583	95.577	96.615	96.964	94.891	95.844	95.742		94.675	93.939	95.524	96.03	97.455	95.577	96.268	96.7	95.134	95.933	99.087	84.915
GCF_902161235.1_25426_7_258_genomic.fasta	86.468	95.918	95.003	96.104	95.08	95.214	95.293	96.682	95.179	100.0	92.863	94.341	99.315	99.764	99.343	100.0	99.542	99.658	100.0	99.684	99.538	99.67	99.594	99.646	96.789	95.528		94.938	94.667	95.288	96.752	97.328	95.419	96.769	96.898	95.296	95.623	95.183	94.915	94.806	93.939	95.334	96.581	97.201	95.419	96.421	96.634	95.539	95.712	99.201	84.688
GCF_902161245.1_25426_7_260_genomic.fasta	86.468	95.918	95.003	96.104	95.08	95.214	95.293	96.682	95.179	100.0	92.863	94.341	99.315	99.764	99.343	100.0	99.542	99.658	100.0	99.684	99.538	99.67	99.594	99.646	96.789	95.528		94.938	94.667	95.288	96.752	97.328	95.419	96.769	96.898	95.296	95.623	95.183	94.915	94.806	93.939	95.334	96.581	97.201	95.419	96.421	96.634	95.539	95.712	99.201	84.688
GCF_902161285.1_25426_7_259_genomic.fasta	86.468	95.918	95.003	96.104	95.08	95.214	95.293	96.682	95.179	100.0	92.863	94.341	99.315	99.764	99.343	100.0	99.542	99.658	100.0	99.684	99.538	99.67	99.594	99.646	96.789	95.528		94.938	94.667	95.288	96.752	97.328	95.419	96.769	96.898	95.296	95.623	95.183	94.915	94.806	93.939	95.334	96.581	97.201	95.419	96.421	96.634	95.539	95.712	99.201	84.688
GCF_902161405.1_25426_7_277_genomic.fasta	99.542	98.851			98.214					100.0	99.513	99.248	86.881				95.808					98.246	92.457	94.385	86.986	87.285				94.012					96.491	92.62	93.28	86.416				94.012					94.737	92.295	93.369	86.353	84.369
GCF_902161425.1_25426_7_286_genomic.fasta	86.468	95.918									92.849	94.253	99.315	99.764									99.458	99.646	96.789	95.528										94.8	95.623	95.183	94.915									95.016	95.712	99.201	84.688
GCF_902161625.1_25426_7_294_genomic.fasta	86.468	95.96	95.003	96.104	96.997	95.043	95.293	96.84	95.282	98.039	92.62	94.297	99.543	99.605	99.08	100.0	99.7	99.487	100.0	99.526	99.59	99.67	99.838	99.646	97.018	95.757		94.938	94.667	94.225	96.41	97.328	95.577	96.821	96.766	95.053	95.668	95.413	94.673	94.872	93.939	94.225	96.239	97.455	95.577	96.472	96.502	95.296	95.756	99.429	84.877
